CustomerID,Recency,Frequency,Monetary
13598.0,38,1,167.42000000000002
13599.0,1,19,4771.130000000001
13600.0,303,1,219.51999999999998
13601.0,36,2,693.32
13602.0,55,1,428.89
13603.0,17,1,164.34
13606.0,19,3,280.53999999999996
13607.0,31,1,678.0100000000001
13610.0,3,7,1131.88
13611.0,80,3,1158.1999999999998
13614.0,15,4,1610.46
13615.0,309,1,399.9900000000001
13617.0,31,3,544.1800000000001
13618.0,164,1,177.34
13621.0,107,1,213.85
13623.0,21,5,746.09
13626.0,243,1,257.22999999999996
13627.0,50,5,1624.0199999999998
13629.0,14,11,7792.360000000001
13630.0,66,6,1766.1799999999998
13631.0,90,11,3021.7700000000004
13632.0,15,5,2117.02
13634.0,24,5,1575.1599999999999
13635.0,58,1,1071.03
13636.0,27,5,941.62
13637.0,43,3,810.5
13638.0,6,1,122.64
13639.0,65,1,1033.3400000000001
13642.0,206,1,354.8
13643.0,22,3,519.44
13644.0,7,4,2597.5200000000004
13645.0,111,1,252.1
13647.0,0,4,1670.22
13649.0,247,2,346.6
13650.0,7,6,1831.24
13651.0,26,2,94.2
13652.0,36,3,1095.08
13654.0,34,6,2707.33
13655.0,105,2,932.97
13656.0,155,2,379.65000000000003
13657.0,1,2,382.14
13658.0,0,5,2421.4700000000003
13659.0,196,2,1571.1
13662.0,76,3,881.1600000000001
13663.0,170,1,189.46999999999997
13666.0,51,3,84.65
13667.0,140,1,305.0199999999999
13668.0,1,20,5971.68
13669.0,41,2,218.55
13670.0,66,1,349.7
13672.0,292,1,27.0
13673.0,9,2,396.91999999999996
13675.0,142,2,486.82000000000005
13678.0,142,1,232.6
13680.0,30,2,1563.9299999999998
13681.0,8,4,827.83
13682.0,178,1,59.5
13684.0,276,1,64.23
13685.0,36,3,1934.4500000000003
13686.0,173,1,72.0
13689.0,54,1,910.0
13690.0,50,1,172.25
13692.0,15,3,1473.37
13694.0,16,47,59926.619999999995
13695.0,22,15,2504.13
13697.0,29,1,151.3
13699.0,146,1,308.58
13700.0,17,10,2265.12
13703.0,309,1,99.5
13704.0,13,8,2130.63
13705.0,135,2,522.68
13706.0,293,1,330.79
13707.0,257,2,806.41
13708.0,262,1,296.88
13709.0,27,11,5720.8
13710.0,22,1,180.48
13711.0,209,2,252.06000000000003
13712.0,237,1,228.83999999999997
13715.0,271,5,1053.94
13716.0,260,1,138.28
13717.0,23,6,1432.2600000000002
13718.0,237,2,306.55
13719.0,6,5,1041.68
13720.0,107,4,799.9
13721.0,27,1,524.1400000000001
13722.0,122,3,2369.16
13723.0,208,1,199.85000000000002
13725.0,40,8,1959.9099999999999
13726.0,29,2,1079.6599999999999
13727.0,19,2,333.48
13728.0,27,6,1016.1400000000001
13730.0,126,2,752.6
13731.0,210,2,610.59
13732.0,19,1,491.86000000000007
13735.0,15,4,2830.4399999999996
13736.0,251,1,356.68
13737.0,191,1,339.6
13739.0,9,1,216.9
13740.0,231,1,350.75
13741.0,62,3,666.33
13742.0,7,12,3102.42
13743.0,79,6,1064.39
13744.0,86,2,1156.36
13745.0,153,1,291.53999999999996
13747.0,364,1,79.6
13748.0,86,5,948.2499999999999
13750.0,44,5,1647.26
13751.0,279,1,296.25
13752.0,115,6,1186.28
13753.0,278,1,741.26
13754.0,142,2,282.6
13755.0,0,8,1997.7800000000004
13756.0,13,12,4298.720000000001
13758.0,2,7,3190.55
13759.0,24,2,659.41
13760.0,45,2,286.78999999999996
13761.0,41,2,1070.65
13763.0,54,1,1714.9599999999998
13764.0,61,3,1521.7600000000002
13767.0,16,36,16123.48
13769.0,28,9,2453.9500000000007
13771.0,55,4,2631.7
13772.0,24,3,1132.13
13774.0,72,1,345.0
13777.0,15,30,23373.510000000002
13778.0,94,1,178.7
13780.0,161,1,116.28
13781.0,241,1,127.84
13782.0,3,6,912.0
13784.0,0,11,2462.7899999999995
13786.0,358,1,230.4
13787.0,66,2,309.04
13791.0,118,2,1516.0
13792.0,57,2,195.54999999999995
13798.0,2,54,34752.98
13799.0,107,2,688.8600000000001
13800.0,300,1,558.32
13801.0,57,1,324.79999999999995
13802.0,129,3,4069.92
13803.0,246,1,277.07000000000005
13804.0,21,7,2635.79
13805.0,43,2,924.5999999999999
13806.0,54,1,256.38
13807.0,358,1,112.6
13808.0,37,4,1518.5
13809.0,296,1,155.05
13810.0,19,2,899.51
13811.0,174,2,591.75
13812.0,33,3,539.0
13813.0,30,4,1353.41
13814.0,83,2,1579.1200000000001
13815.0,13,4,4014.9100000000003
13816.0,14,2,566.6200000000001
13817.0,19,2,382.97999999999996
13819.0,292,3,1140.35
13821.0,135,2,385.64
13822.0,31,1,468.38
13823.0,9,2,957.66
13824.0,23,5,1698.94
13826.0,167,1,179.55
13827.0,48,3,412.05
13828.0,13,1,209.49000000000004
13831.0,7,6,2202.99
13832.0,10,1,40.949999999999996
13833.0,150,1,384.7999999999999
13835.0,16,4,834.57
13837.0,202,2,271.24
13838.0,108,3,479.5899999999999
13841.0,243,1,85.0
13842.0,49,9,3385.6200000000003
13844.0,2,1,361.62
13845.0,55,1,312.98
13846.0,15,3,865.0600000000002
13848.0,83,3,1255.0
13849.0,42,2,1537.95
13850.0,120,1,1595.4800000000002
13851.0,86,3,2651.4599999999996
13853.0,48,1,1090.1399999999999
13854.0,15,24,7725.69
13856.0,159,3,363.4
13858.0,48,1,216.17000000000002
13859.0,317,1,201.16
13860.0,5,4,920.55
13862.0,9,8,2187.3100000000004
13863.0,238,1,299.56
13865.0,49,4,501.56
13866.0,65,1,145.67
13867.0,22,3,1015.29
13868.0,29,1,507.54
13869.0,114,4,3104.95
13870.0,31,7,2598.5000000000005
13871.0,13,13,6389.8
13873.0,110,3,381.7
13874.0,348,1,540.45
13875.0,44,5,1786.79
13876.0,54,1,122.69999999999999
13877.0,77,1,117.24000000000001
13878.0,45,1,1281.53
13880.0,12,13,3219.7700000000004
13881.0,2,19,16420.399999999998
13882.0,2,4,938.2
13883.0,1,5,2588.45
13884.0,80,4,534.1999999999999
13885.0,180,2,506.8
13886.0,62,1,243.56
13887.0,195,1,349.54999999999995
13888.0,110,2,605.63
13889.0,83,1,416.9
13890.0,13,7,1349.76
13892.0,17,4,632.97
13893.0,288,1,821.1000000000001
13894.0,14,3,535.97
13895.0,19,4,2588.1199999999994
13897.0,41,1,311.15999999999997
13898.0,316,1,155.93
13899.0,7,2,388.52
13900.0,173,3,740.9499999999999
13901.0,63,5,2867.2
13904.0,28,2,332.64000000000004
13908.0,70,4,2347.05
13911.0,48,9,2580.91
13914.0,2,2,613.9499999999999
13917.0,40,2,272.03999999999996
13918.0,40,2,1212.8400000000004
13919.0,50,2,350.16
13922.0,342,1,172.24999999999997
13923.0,44,1,351.13000000000005
13924.0,8,5,1385.48
13925.0,83,4,629.4
13926.0,14,1,223.85000000000002
13927.0,65,1,348.99000000000007
13928.0,1,4,464.57
13929.0,160,2,802.85
13930.0,48,2,337.34
13931.0,86,2,1230.93
13932.0,285,1,307.4
13933.0,100,2,608.7899999999998
13934.0,254,1,922.0999999999999
13936.0,170,1,361.28
13937.0,160,1,158.85
13938.0,26,1,71.66
13939.0,14,3,556.7499999999999
13940.0,8,4,839.14
13941.0,12,5,4912.409999999999
13946.0,70,3,561.57
13947.0,56,1,90.6
13948.0,351,1,101.99999999999999
13949.0,15,5,1909.09
13950.0,2,4,728.56
13951.0,167,3,674.4499999999998
13952.0,208,2,3246.0910000000003
13953.0,43,6,3104.3599999999997
13954.0,61,1,166.08
13955.0,145,2,322.96
13956.0,45,4,869.9200000000001
13959.0,70,3,598.1999999999999
13960.0,12,2,230.22
13962.0,12,2,169.55
13963.0,299,4,664.5400000000001
13967.0,136,1,80.7
13969.0,7,16,7909.49
13971.0,9,8,2702.2200000000003
13972.0,61,2,190.25000000000003
13973.0,278,1,264.7
13974.0,40,1,413.59
13975.0,22,6,2503.2299999999996
13976.0,197,1,357.98
13978.0,5,2,196.79
13979.0,64,1,869.8699999999998
13980.0,51,1,200.14000000000001
13982.0,30,4,1865.0600000000002
13983.0,20,12,2590.46
13984.0,17,5,920.51
13985.0,5,14,6876.97
13986.0,8,1,320.46000000000004
13988.0,10,6,4098.8
13989.0,56,2,1266.08
13990.0,204,1,311.3
13991.0,3,6,850.63
13992.0,21,1,76.8
13993.0,33,9,3424.51
13994.0,30,5,2197.04
13995.0,6,5,1383.4900000000002
13999.0,1,12,3876.51
14000.0,202,1,633.71
14001.0,36,3,2043.0800000000002
14002.0,125,2,529.7299999999999
14004.0,34,7,4582.639999999999
14005.0,0,5,2874.72
14006.0,106,3,962.1899999999999
14009.0,189,2,685.9299999999998
14012.0,268,1,328.8
14013.0,101,3,473.02
14014.0,68,1,505.18
14015.0,43,1,917.34
14016.0,152,4,4328.46
14019.0,37,3,1398.96
14020.0,7,2,642.8000000000001
14021.0,146,3,631.9000000000001
14022.0,216,1,440.0
14023.0,241,1,273.14
14024.0,112,2,327.70000000000005
14027.0,51,1,104.82000000000002
14029.0,54,2,467.66
14030.0,9,8,2360.0899999999997
14031.0,12,16,14193.739999999998
14032.0,7,10,2746.72
14034.0,13,3,512.02
14035.0,19,5,1428.0200000000002
14036.0,275,1,626.65
14037.0,167,2,147.2
14038.0,69,3,1554.4799999999996
14039.0,24,1,152.2
14040.0,31,12,3562.3899999999994
14041.0,257,1,141.41
14044.0,17,4,652.8199999999999
14045.0,100,4,1659.75
14046.0,275,1,154.99
14047.0,64,3,938.8599999999999
14048.0,296,1,381.38
14049.0,7,4,5662.6
14050.0,22,2,746.3599999999999
14051.0,8,21,13530.44
14052.0,10,1,225.36
14053.0,115,2,260.25
14054.0,56,1,92.46
14055.0,97,1,725.6400000000001
14056.0,6,22,7724.34
14057.0,14,17,6147.4
14059.0,257,1,183.6
14060.0,13,18,5837.9
14062.0,0,12,10464.850000000002
14064.0,20,5,1198.22
14066.0,257,1,152.55
14067.0,54,2,374.7
14068.0,311,1,265.85
14071.0,10,6,1183.38
14073.0,23,1,139.54
14075.0,10,2,625.48
14076.0,120,1,122.47
14077.0,31,5,499.4200000000001
14078.0,92,6,1049.37
14079.0,115,1,375.0999999999999
14080.0,23,1,45.599999999999994
14081.0,293,2,924.5699999999999
14082.0,355,1,182.24999999999997
14083.0,117,7,548.9200000000001
14085.0,0,15,3804.8
14088.0,1,13,50491.81
14089.0,47,1,161.0
14090.0,315,1,76.32000000000001
14092.0,14,12,3708.64
14093.0,3,1,442.84999999999997
14096.0,2,16,56228.81
14098.0,27,1,147.34999999999997
14099.0,7,11,3104.17
14100.0,128,1,194.90000000000003
14101.0,64,6,5976.790000000001
14102.0,2,4,1196.2299999999998
14104.0,145,2,216.20999999999998
14105.0,229,1,1266.23
14107.0,42,7,2688.48
14108.0,21,2,594.1600000000001
14109.0,63,1,144.2
14110.0,12,11,5344.21
14111.0,5,4,688.6
14112.0,13,7,2824.87
14113.0,13,3,1164.5200000000002
14114.0,264,2,386.53
14116.0,10,5,1382.7399999999998
14117.0,134,1,90.0
14121.0,1,3,1969.1399999999999
14124.0,75,1,419.58000000000004
14125.0,1,3,2740.4300000000003
14126.0,1,2,581.1300000000001
14127.0,113,3,709.7099999999999
14128.0,51,2,637.5000000000002
14129.0,8,4,971.2800000000001
14130.0,310,1,483.86
14132.0,5,10,3264.9999999999995
14133.0,120,3,592.89
14135.0,23,13,4247.41
14138.0,54,1,638.21
14139.0,37,1,415.81999999999994
14140.0,22,1,525.9899999999999
14141.0,50,3,653.9300000000002
14142.0,364,1,311.81
14143.0,124,1,115.8
14145.0,37,4,3148.2
14146.0,72,4,2839.09
14147.0,68,2,468.4
14148.0,224,1,157.2
14149.0,211,1,259.43
14150.0,26,2,658.64
14152.0,66,2,611.09
14154.0,230,2,1345.62
14155.0,257,1,118.75
14156.0,0,55,115853.88
14157.0,10,2,400.43
14158.0,31,1,507.65999999999997
14159.0,10,11,4683.34
14161.0,206,3,1110.52
14162.0,164,2,289.36
14163.0,78,4,2445.9100000000003
14164.0,61,2,1631.7700000000004
14165.0,266,1,122.54
14167.0,30,4,574.84
14171.0,89,1,363.79
14173.0,1,4,450.8400000000001
14174.0,24,1,134.46
14175.0,50,3,3126.5600000000004
14176.0,288,4,574.0
14177.0,77,4,559.4100000000001
14178.0,19,6,1200.81
14179.0,31,2,719.78
14180.0,1,25,4640.77
14184.0,57,1,452.89
14185.0,322,1,197.65
14188.0,21,6,2042.6100000000001
14189.0,7,14,4302.75
14191.0,1,12,4236.84
14193.0,58,2,853.3900000000001
14194.0,9,20,10732.650000000001
14195.0,192,2,962.6999999999998
14196.0,97,1,335.52
14198.0,9,4,663.5000000000001
14199.0,209,1,185.39999999999998
14201.0,51,7,717.7400000000001
14205.0,7,2,419.3
14206.0,230,1,328.15999999999997
14208.0,85,1,151.73999999999998
14209.0,1,6,2067.13
14210.0,96,6,1900.89
14211.0,44,9,2212.0499999999997
14212.0,80,1,1070.48
14214.0,21,5,1000.2300000000001
14215.0,2,6,1777.92
14216.0,7,2,1252.74
14217.0,2,16,1830.88
14218.0,33,1,169.48000000000002
14220.0,238,2,632.3999999999999
14221.0,33,9,3427.85
14222.0,168,1,683.1700000000001
14223.0,83,3,975.2300000000001
14224.0,101,4,1050.1200000000001
14226.0,19,5,2209.9399999999996
14227.0,17,10,3340.4600000000005
14229.0,42,3,1450.6000000000001
14231.0,174,3,822.06
14232.0,33,5,2043.9299999999998
14233.0,40,4,1447.5100000000002
14234.0,12,4,775.4600000000003
14235.0,66,5,3144.86
14236.0,71,2,490.86
14237.0,364,1,161.00000000000003
14238.0,317,1,146.85
14239.0,34,11,2323.5
14240.0,21,2,890.3400000000001
14241.0,174,1,213.70000000000005
14242.0,225,2,280.55
14243.0,29,9,2428.46
14245.0,210,2,1683.55
14246.0,101,3,1474.0600000000002
14247.0,269,1,136.76999999999998
14248.0,309,1,302.58
14250.0,80,1,1228.8300000000002
14251.0,1,4,2397.42
14256.0,251,2,935.0600000000001
14257.0,55,5,3099.7200000000003
14258.0,0,9,12669.98
14259.0,132,1,120.0
14261.0,41,2,1163.45
14262.0,8,7,2313.5299999999997
14264.0,145,2,333.97
14265.0,100,2,530.18
14267.0,153,3,1279.0900000000001
14270.0,322,1,492.65
14271.0,216,1,112.32
14272.0,64,2,437.96000000000004
14273.0,42,4,559.97
14276.0,89,3,1019.39
14277.0,6,3,4216.2
14280.0,187,1,134.04
14282.0,10,13,3371.64
14284.0,21,2,578.45
14285.0,12,4,1910.0100000000002
14286.0,14,3,4597.46
14287.0,189,2,62.88
14288.0,204,1,413.85
14289.0,125,5,832.78
14290.0,2,5,2311.7
14291.0,48,9,3315.6099999999997
14292.0,30,7,4428.709999999999
14293.0,138,3,739.4100000000001
14295.0,31,1,166.2
14297.0,8,4,1290.4799999999998
14298.0,21,43,50889.7
14299.0,12,8,2949.499999999999
14300.0,9,1,43.2
14301.0,108,1,632.0400000000001
14304.0,213,1,350.9
14305.0,62,3,1803.76
14306.0,42,2,2083.4199999999996
14307.0,79,6,2995.72
14309.0,19,8,1950.8600000000001
14311.0,233,1,229.71
14312.0,37,6,1611.59
14314.0,97,1,120.0
14315.0,35,6,2456.9800000000005
14317.0,55,1,508.58
14320.0,197,2,343.11
14321.0,1,5,1530.7500000000002
14323.0,105,2,591.96
14326.0,233,1,166.85
14327.0,154,1,311.65000000000003
14329.0,8,7,4961.59
14331.0,115,2,462.65999999999997
14332.0,13,3,866.3100000000001
14333.0,58,1,351.45
14334.0,7,8,2539.46
14335.0,7,2,468.25999999999993
14336.0,7,4,1614.91
14338.0,152,2,568.42
14339.0,233,1,294.56
14340.0,209,1,134.7
14341.0,36,8,2166.38
14342.0,12,4,608.7100000000002
14344.0,118,8,889.9300000000002
14345.0,29,1,108.97999999999999
14346.0,111,2,1021.58
14348.0,251,1,409.57
14349.0,1,1,133.5
14350.0,265,1,262.1
14351.0,155,1,51.0
14352.0,148,4,1078.9600000000003
14353.0,206,1,90.6
14354.0,21,1,87.78
14355.0,356,1,174.4
14356.0,70,2,682.24
14357.0,34,1,225.76999999999998
14359.0,10,3,882.58
14360.0,22,4,2128.2300000000005
14362.0,13,1,161.2
14364.0,99,8,3717.35
14367.0,12,14,8535.94
14368.0,310,1,155.0
14371.0,286,1,100.5
14373.0,349,1,76.55
14375.0,176,1,257.68
14377.0,182,2,617.05
14379.0,35,2,348.1
14381.0,43,1,202.68
14382.0,17,1,626.07
14383.0,29,3,1247.69
14385.0,0,3,202.10999999999999
14386.0,287,1,142.4
14387.0,23,3,1770.5600000000002
14388.0,1,8,3172.04
14389.0,56,2,1034.3600000000001
14390.0,1,9,4596.72
14393.0,208,1,67.94999999999999
14395.0,51,8,2922.8700000000003
14396.0,56,2,487.99000000000007
14397.0,2,17,2136.61
14400.0,140,1,559.7
14401.0,29,12,3697.7
14403.0,121,4,1426.3100000000002
14404.0,24,6,1434.7200000000003
14406.0,110,1,156.75
14407.0,98,6,2128.0299999999997
14408.0,1,7,2606.53
14409.0,61,5,1908.2500000000002
14410.0,83,9,1102.0200000000002
14411.0,301,1,1063.0
14412.0,33,2,761.33
14413.0,353,1,122.7
14414.0,82,7,1485.13
14415.0,10,12,4756.66
14416.0,13,2,490.2200000000001
14418.0,16,2,1039.9000000000003
14419.0,1,6,1058.06
14420.0,89,1,385.87
14421.0,48,2,813.1100000000001
14422.0,8,5,3881.629999999999
14423.0,209,1,265.2
14424.0,8,1,322.08
14426.0,14,10,4334.8099999999995
14427.0,41,2,363.34000000000003
14428.0,27,4,1029.13
14431.0,293,1,397.76
14432.0,0,6,2255.51
14434.0,12,6,1372.8
14436.0,89,1,89.06
14437.0,356,1,63.0
14438.0,297,1,131.9
14439.0,310,1,2661.24
14440.0,33,4,1740.43
14441.0,34,3,1360.5400000000002
14442.0,195,2,1548.87
14443.0,44,4,1415.2
14446.0,19,3,842.49
14447.0,9,5,1163.2300000000002
14448.0,0,2,375.35
14449.0,9,4,907.1
14450.0,171,3,483.24999999999994
14451.0,51,2,662.59
14452.0,1,2,264.44
14453.0,181,1,119.93
14456.0,13,8,2669.8500000000004
14457.0,301,1,113.64
14459.0,146,1,1837.92
14460.0,101,3,434.34000000000003
14461.0,139,3,2103.0599999999995
14462.0,57,11,1970.97
14463.0,89,3,529.62
14465.0,237,3,1058.62
14466.0,20,7,2272.4
14467.0,8,4,598.76
14470.0,2,2,461.19000000000005
14472.0,94,8,1936.84
14473.0,65,2,234.34
14474.0,37,1,537.71
14475.0,62,3,809.7699999999999
14476.0,248,1,215.7
14477.0,10,4,1309.6000000000001
14479.0,244,2,316.24999999999994
14480.0,2,1,279.05
14481.0,155,2,636.51
14482.0,9,6,2068.15
14483.0,272,1,137.1
14484.0,41,1,321.92
14485.0,29,1,165.75
14487.0,17,6,1183.58
14488.0,58,1,1053.2800000000002
14489.0,198,1,463.38
14491.0,166,2,340.93
14493.0,7,4,1850.89
14494.0,16,1,139.56
14495.0,41,2,123.79999999999998
14496.0,302,2,538.8100000000001
14497.0,300,1,457.46999999999997
14498.0,33,5,1957.3200000000002
14499.0,17,3,815.3199999999999
14500.0,79,3,356.85
14501.0,174,2,251.21
14502.0,10,10,2358.5200000000004
14503.0,1,4,2772.3900000000003
14504.0,38,4,673.26
14505.0,8,8,5864.14
14506.0,8,5,2012.17
14507.0,14,6,1368.1799999999998
14508.0,12,2,276.42
14511.0,2,5,1267.4099999999999
14512.0,178,2,275.28
14513.0,91,3,438.49
14514.0,52,3,1055.35
14515.0,8,6,2102.0899999999997
14517.0,24,2,330.45000000000005
14518.0,55,1,174.37
14520.0,281,1,165.0
14522.0,15,4,974.54
14523.0,99,1,241.09
14524.0,22,9,1867.6800000000003
14525.0,10,9,4292.87
14527.0,3,53,7866.719999999999
14528.0,28,1,364.21999999999997
14529.0,51,3,620.04
14530.0,16,6,2925.9100000000003
14532.0,227,4,932.8500000000001
14533.0,15,7,1812.6200000000001
14534.0,8,17,4115.11
14535.0,51,3,2841.09
14536.0,250,1,171.8
14537.0,48,1,355.56000000000006
14538.0,55,2,388.24999999999994
14539.0,6,2,537.48
14540.0,0,3,996.26
14541.0,49,8,1461.6500000000003
14542.0,176,1,103.25000000000001
14543.0,19,16,3358.47
14544.0,15,2,2024.45
14546.0,31,4,2057.53
14547.0,3,6,3507.2400000000002
14548.0,141,2,652.8
14549.0,302,1,289.24
14550.0,1,2,765.62
14551.0,9,2,186.23000000000002
14552.0,142,1,165.07
14553.0,10,5,859.2700000000001
14554.0,1,4,2381.04
14555.0,48,2,324.14
14560.0,7,20,2133.3799999999997
14561.0,66,3,1080.76
14562.0,2,16,4505.25
14565.0,86,4,3073.7700000000004
14566.0,101,1,1432.0
14567.0,47,2,1524.46
14570.0,271,2,218.06
14572.0,31,6,2683.59
14573.0,170,9,1603.72
14576.0,362,1,35.400000000000006
14577.0,3,4,859.7100000000002
14581.0,7,1,138.6
14582.0,31,1,114.11
14583.0,135,4,787.64
14584.0,159,4,1042.2600000000002
14585.0,41,1,157.05
14586.0,267,1,214.08
14587.0,9,9,1598.24
14589.0,362,1,39.75
14591.0,6,4,1447.14
14592.0,26,3,570.4599999999999
14593.0,12,3,617.99
14594.0,364,1,254.99999999999997
14595.0,10,6,1740.6000000000001
14597.0,2,2,883.1500000000001
14598.0,35,1,221.97
14600.0,296,1,393.33
14601.0,1,1,213.96000000000004
14603.0,265,1,660.0
14606.0,0,90,11630.39
14607.0,6,12,11421.1
14608.0,19,3,1277.6
14609.0,63,4,601.5600000000001
14616.0,233,3,406.08000000000004
14618.0,0,3,553.44
14619.0,236,1,379.51
14620.0,196,2,393.28000000000003
14621.0,21,4,1462.9
14622.0,175,1,320.58
14623.0,23,5,869.3499999999999
14624.0,48,2,225.84999999999997
14625.0,187,2,852.23
14626.0,14,4,2761.02
14628.0,82,2,671.9599999999999
14629.0,38,1,585.0300000000001
14631.0,41,3,1006.98
14632.0,253,1,114.56
14633.0,257,1,344.9000000000001
14636.0,27,2,609.8500000000001
14638.0,41,1,443.6
14639.0,43,6,2952.34
14640.0,15,6,2042.1499999999996
14641.0,12,1,110.46
14642.0,49,1,96.12
14643.0,161,2,668.61
14644.0,58,2,791.41
14645.0,147,2,597.0899999999999
14646.0,7,70,268073.0
14647.0,192,1,243.21999999999997
14649.0,63,3,903.3000000000001
14651.0,58,2,654.5999999999999
14652.0,68,1,114.18
14653.0,0,6,1544.52
14655.0,13,3,1569.3200000000002
14656.0,160,2,291.05
14657.0,8,4,848.22
14658.0,108,1,123.13999999999999
14659.0,26,8,2331.9800000000005
14660.0,77,2,285.73999999999995
14661.0,17,1,107.95
14662.0,19,4,771.1700000000001
14664.0,10,2,637.8900000000001
14665.0,51,4,1258.3799999999999
14666.0,15,1,195.25
14667.0,1,25,9239.25
14669.0,232,3,1269.9900000000002
14670.0,271,2,411.53000000000003
14672.0,225,2,765.55
14673.0,0,4,1369.63
14675.0,7,1,604.7500000000001
14676.0,22,6,2548.2400000000002
14680.0,16,16,28629.03
14681.0,62,3,498.95
14682.0,178,2,52.0
14684.0,16,5,1236.2799999999997
14687.0,97,1,628.3799999999999
14688.0,30,19,4876.99
14689.0,199,1,112.80000000000001
14690.0,35,2,369.15999999999997
14691.0,21,5,2114.33
14692.0,128,4,582.0500000000001
14693.0,255,1,172.9
14696.0,62,6,1776.3799999999999
14697.0,209,2,188.60999999999996
14698.0,6,4,1093.6000000000001
14699.0,205,1,109.13000000000001
14700.0,23,3,2235.2999999999997
14701.0,1,9,2530.17
14702.0,9,15,2921.06
14703.0,5,1,318.16999999999996
14704.0,2,9,1546.9099999999999
14705.0,189,1,179.0
14708.0,145,2,671.4799999999999
14709.0,6,13,4911.14
14710.0,5,4,606.13
14711.0,1,11,2838.2
14712.0,20,3,917.07
14713.0,0,11,2664.2599999999998
14714.0,15,1,160.19
14715.0,15,4,867.3800000000001
14716.0,34,2,329.67999999999995
14719.0,1,4,1185.7600000000002
14720.0,80,2,401.13000000000005
14722.0,138,1,187.92
14723.0,1,6,1158.3
14725.0,15,1,718.08
14727.0,265,1,268.58
14729.0,364,1,313.49000000000007
14730.0,56,7,1760.13
14731.0,38,3,380.02000000000004
14732.0,21,7,2232.1299999999997
14733.0,7,12,9505.74
14735.0,2,31,5508.25
14737.0,119,2,1081.75
14738.0,33,7,1289.94
14739.0,10,6,3367.32
14740.0,187,3,1423.2099999999998
14741.0,2,6,1400.3400000000001
14744.0,7,7,1091.48
14745.0,103,5,1167.1600000000003
14747.0,240,1,294.29999999999995
14748.0,19,5,1415.75
14752.0,34,1,389.63999999999993
14753.0,78,1,563.1499999999999
14754.0,35,2,638.05
14755.0,0,11,4965.38
14756.0,5,1,738.9599999999998
14757.0,66,1,420.50000000000006
14758.0,135,4,1484.06
14759.0,103,2,870.85
14760.0,288,1,53.8
14761.0,49,2,255.89999999999998
14762.0,254,1,300.52
14764.0,37,1,250.55
14765.0,19,3,254.11
14766.0,71,5,2015.5000000000002
14768.0,8,2,192.60000000000002
14769.0,73,7,10299.630000000001
14770.0,223,2,876.42
14772.0,103,1,139.26
14775.0,49,3,1011.8999999999999
14776.0,42,10,2195.5799999999995
14778.0,118,2,730.8599999999999
14779.0,271,3,386.15
14780.0,45,2,447.68
14782.0,310,1,200.10000000000002
14784.0,17,2,289.99
14785.0,1,2,77.4
14788.0,17,1,368.45
14789.0,19,1,197.64000000000001
14790.0,7,4,745.0600000000001
14793.0,12,1,214.14
14794.0,0,5,1084.2
14795.0,157,1,131.45
14796.0,13,16,7416.530000000001
14798.0,43,3,173.74
14799.0,42,1,157.70000000000002
14800.0,38,12,4246.4400000000005
14801.0,52,1,193.13999999999996
14803.0,153,3,845.55
14805.0,6,4,554.6500000000001
14806.0,66,1,193.39
14808.0,30,8,2659.2200000000003
14810.0,31,11,2087.88
14813.0,360,2,155.42999999999998
14815.0,27,2,778.5
14816.0,188,1,271.85
14817.0,191,2,1110.3400000000001
14818.0,64,3,657.8
14819.0,55,2,272.07
14820.0,12,4,507.28999999999996
14821.0,357,1,48.800000000000004
14823.0,171,3,321.42999999999995
14824.0,1,4,1127.7100000000003
14825.0,6,11,2125.82
14828.0,187,3,2139.76
14829.0,20,4,674.6500000000001
14830.0,44,1,197.13
14834.0,8,6,1698.35
14836.0,1,3,102.44999999999999
14837.0,80,4,1641.2000000000003
14840.0,258,1,62.85
14841.0,44,6,3295.7599999999998
14842.0,34,4,2456.8
14844.0,54,4,3189.8100000000004
14847.0,139,1,309.4
14849.0,12,25,7913.64
14850.0,302,1,325.75
14851.0,14,2,511.3499999999999
14852.0,49,6,2836.69
14853.0,15,2,475.79999999999995
14854.0,69,7,2750.73
14855.0,110,2,645.65
14856.0,27,3,1311.38
14857.0,50,2,1165.65
14859.0,3,4,1352.04
14860.0,10,1,168.62
14861.0,43,1,125.79000000000002
14862.0,16,2,841.2
14863.0,20,1,266.76
14865.0,362,1,37.2
14866.0,1,12,14197.45
14867.0,176,3,710.28
14868.0,12,7,2549.55
14869.0,94,1,391.31000000000006
14870.0,252,1,327.24999999999994
14871.0,169,3,354.74999999999994
14873.0,201,1,519.6800000000001
14875.0,98,2,1461.4199999999998
14878.0,3,9,1485.5400000000002
14880.0,68,3,706.1900000000002
14881.0,10,1,255.4
14882.0,17,2,589.7
14883.0,9,6,756.6399999999999
14885.0,122,1,765.3199999999999
14886.0,243,1,364.79999999999995
14887.0,70,1,1862.0
14888.0,198,1,369.2
14889.0,327,1,135.9
14890.0,244,1,125.65
14891.0,138,2,554.38
14893.0,0,2,1237.8500000000001
14894.0,76,1,655.7499999999999
14895.0,20,17,10146.34
14896.0,195,2,468.77000000000004
14897.0,43,3,746.32
14898.0,14,6,1252.17
14901.0,2,9,1414.9900000000002
14902.0,16,1,314.11
14903.0,12,5,2755.4300000000003
14904.0,16,1,396.9599999999999
14905.0,148,2,599.9
